timestamp,value1,value2
1728496192.844641,477,995
1728496192.8462622,478,995
1728496192.8480635,480,994
1728496192.8495378,532,994
1728496192.8511994,598,993
1728496192.8529892,691,992
1728496192.8548422,755,992
1728496192.8563335,655,991
1728496192.857936,570,990
1728496192.8595777,478,990
1728496192.861155,473,989
1728496192.8627741,477,988
1728496192.8643909,464,988
1728496192.866007,472,987
1728496192.8678098,480,986
1728496192.8695662,479,985
1728496192.8711164,522,984
1728496192.8729432,562,983
1728496192.874558,713,982
1728496192.87617,632,981
1728496192.8777752,589,980
1728496192.8797412,479,979
1728496192.8812306,477,978
1728496192.8827782,477,977
1728496192.886245,472,976
1728496192.887277,457,975
1728496192.8892782,479,974
1728496192.8913865,480,973
1728496192.893758,478,972
1728496192.8952563,552,971
1728496192.8973744,663,969
1728496192.899452,680,968
1728496192.9017432,574,967
1728496192.903581,564,966
1728496192.9056294,479,964
1728496192.907688,477,963
1728496192.909707,476,962
1728496192.911606,449,960
1728496192.9138482,473,959
1728496192.9160204,479,957
1728496192.9178295,528,956
1728496192.9198878,619,954
1728496192.921903,618,953
1728496192.924064,741,951
1728496192.9264705,698,950
1728496192.9279852,603,948
1728496192.9300523,479,947
1728496192.9322186,479,945
1728496192.9340296,479,943
1728496192.9353302,475,942
1728496192.9372897,471,940
1728496192.9394689,479,938
1728496192.9415517,480,937
1728496192.9436429,542,935
1728496192.9457717,580,933
1728496192.9476237,711,931
1728496192.949946,699,929
1728496192.95115,622,928
1728496192.9528131,551,926
1728496192.955102,479,924
1728496192.9566948,479,922
1728496192.9582465,479,920
1728496192.960178,468,918
1728496192.9617925,472,916
1728496192.9633868,479,914
1728496192.9653587,532,912
1728496192.9673054,577,910
1728496192.9691803,619,908
1728496192.9708855,739,906
1728496192.972981,666,903
1728496192.974616,585,901
1728496192.976184,479,899
1728496192.977665,472,897
1728496192.9795291,476,895
1728496192.9809384,474,892
1728496192.9825232,458,890
1728496192.9845388,477,888
1728496192.9866357,480,886
1728496192.9881623,509,883
1728496192.9897375,555,881
1728496192.9913478,667,878
1728496192.9932172,693,876
1728496192.994674,603,874
1728496192.996247,479,871
1728496192.9978592,479,869
1728496193.0000074,476,866
1728496193.0012608,473,864
1728496193.0030508,467,861
1728496193.0050337,478,859
1728496193.0067172,479,856
1728496193.0081408,480,854
1728496193.0100977,537,851
1728496193.0121565,608,848
1728496193.0140383,712,846
1728496193.0170105,626,843
1728496193.0181673,539,840
1728496193.0205436,477,837
1728496193.0221968,474,835
1728496193.0238135,478,832
1728496193.0252645,466,829
1728496193.026873,477,826
1728496193.02847,479,824
1728496193.0302675,491,821
1728496193.0318613,572,818
1728496193.0337932,614,815
1728496193.0351057,730,812
1728496193.0370057,725,809
1728496193.0384834,612,806
1728496193.040057,521,803
1728496193.0416574,479,800
1728496193.0433989,478,797
1728496193.045144,479,794
1728496193.046583,479,791
1728496193.0481682,477,788
1728496193.050078,479,785
1728496193.0512547,554,782
1728496193.0531397,593,779
1728496193.0547953,711,776
1728496193.0563924,813,772
1728496193.0579982,635,769
1728496193.0596654,579,766
1728496193.0611186,479,763
1728496193.0626717,475,760
1728496193.0642576,479,756
1728496193.06662,467,753
1728496193.067779,477,750
1728496193.0708745,480,746
1728496193.0728288,506,743
1728496193.0748982,587,740
1728496193.0767975,606,736
1728496193.0789115,783,733
1728496193.0814154,686,730
1728496193.0827699,547,726
1728496193.0853918,479,723
1728496193.0874317,478,719
1728496193.0890884,478,716
1728496193.0907094,472,712
1728496193.0925024,468,709
1728496193.0940003,475,705
1728496193.0955746,479,702
1728496193.0971649,484,698
1728496193.0990705,524,694
1728496193.1008313,686,691
1728496193.102375,644,687
1728496193.1041186,627,684
1728496193.1059027,519,680
1728496193.1072743,478,676
1728496193.1088505,478,673
1728496193.110487,473,669
1728496193.1121178,448,665
1728496193.11371,479,661
1728496193.1153061,479,658
1728496193.1177373,480,654
1728496193.1191056,526,650
1728496193.1207278,569,646
1728496193.122305,662,642
1728496193.1239212,645,639
1728496193.125566,535,635
1728496193.1271987,479,631
1728496193.1287582,475,627
1728496193.1306956,478,623
1728496193.1321757,466,619
1728496193.1339307,474,615
1728496193.1366563,479,611
1728496193.1381829,480,607
1728496193.1403067,549,603
1728496193.1424608,611,599
1728496193.1447225,718,595
1728496193.1468213,756,591
1728496193.1489193,644,587
1728496193.1513855,560,583
1728496193.1532621,479,579
1728496193.1553547,479,575
1728496193.158224,479,571
1728496193.159699,460,567
1728496193.1613238,478,563
1728496193.162988,479,559
1728496193.1646893,506,554
1728496193.1668162,585,550
1728496193.168444,619,546
1728496193.1703632,698,542
1728496193.1718752,640,538
1728496193.1734514,592,533
1728496193.1750581,479,529
1728496193.176855,479,525
1728496193.1783462,479,521
1728496193.179965,474,516
1728496193.1815813,464,512
1728496193.183343,478,508
1728496193.185259,480,504
1728496193.1872876,525,499
1728496193.1888888,614,495
1728496193.1908684,721,490
1728496193.1922739,681,486
1728496193.1938608,598,482
1728496193.1958148,479,477
1728496193.1976583,479,473
1728496193.1987405,470,469
1728496193.200888,471,464
1728496193.2027233,455,460
1728496193.2042234,470,455
1728496193.2058702,479,451
1728496193.2074637,479,446
1728496193.2093143,531,442
1728496193.2113032,576,437
1728496193.2132764,619,433
1728496193.21528,615,428
1728496193.2170467,522,424
1728496193.218398,479,419
1728496193.2205284,471,415
1728496193.2229736,477,410
1728496193.2246687,465,406
1728496193.2265851,475,401
1728496193.2282357,479,396
1728496193.230065,480,392
1728496193.231807,525,387
1728496193.2338724,515,383
1728496193.2351232,682,378
1728496193.2369895,647,373
1728496193.238548,589,369
1728496193.240131,483,364
1728496193.2417521,476,359
1728496193.2435853,472,355
1728496193.2450373,471,350
1728496193.2466114,475,345
1728496193.2482193,477,341
1728496193.2500088,479,336
1728496193.2519715,509,331
1728496193.2538137,593,327
1728496193.255425,639,322
1728496193.2572894,734,317
1728496193.2587729,680,312
1728496193.2603507,537,308
1728496193.2619638,479,303
1728496193.263813,477,298
1728496193.2652557,478,293
1728496193.2672937,475,288
1728496193.2686722,478,284
1728496193.270741,480,279
1728496193.272436,480,274
1728496193.2740147,555,269
1728496193.275599,599,264
1728496193.2772582,752,260
1728496193.2789192,681,255
1728496193.2804801,670,250
1728496193.2820847,549,245
1728496193.2842793,478,240
1728496193.2871966,477,235
1728496193.2886462,475,231
1728496193.2905746,478,226
1728496193.2929075,479,221
1728496193.2942994,479,216
1728496193.2963853,532,211
1728496193.298762,584,206
1728496193.3011408,646,201
1728496193.302553,665,196
1728496193.304617,606,191
1728496193.306299,524,187
1728496193.307925,479,182
1728496193.309523,473,177
1728496193.3113112,471,172
1728496193.3129718,460,167
1728496193.3146086,475,162
1728496193.3166645,478,157
1728496193.3182254,480,152
1728496193.3195276,497,147
1728496193.321183,552,142
1728496193.3228185,711,137
1728496193.3247008,646,132
1728496193.3261912,571,127
1728496193.3278062,479,122
1728496193.3294291,472,117
1728496193.331152,476,112
1728496193.3326573,456,107
1728496193.3345516,461,102
1728496193.336266,475,97
1728496193.3381374,479,93
1728496193.339594,479,88
1728496193.3411827,518,83
1728496193.3428175,560,78
1728496193.344687,686,73
1728496193.3461518,606,68
1728496193.3477476,544,63
1728496193.349301,479,58
1728496193.3517888,472,53
1728496193.3533514,479,48
1728496193.354934,478,43
1728496193.3574414,475,38
1728496193.358787,477,33
1728496193.3609996,479,28
1728496193.3625991,537,23
1728496193.364191,575,18
1728496193.3660517,668,13
1728496193.367612,750,8
1728496193.3695288,630,3
1728496193.3712559,558,2
1728496193.3730633,479,7
1728496193.374517,479,12
1728496193.3760812,478,17
1728496193.377665,468,22
1728496193.3792448,479,27
1728496193.381196,479,32
1728496193.3827267,480,37
1728496193.3847542,540,42
1728496193.3864512,591,47
1728496193.3884299,679,52
1728496193.38998,784,57
1728496193.3915653,678,62
1728496193.3931541,557,67
1728496193.3949442,479,72
1728496193.3964083,479,77
1728496193.3979716,479,82
1728496193.4000897,465,87
1728496193.401152,473,92
1728496193.4030027,479,97
1728496193.4045997,480,102
1728496193.4062274,564,107
1728496193.4084191,545,112
1728496193.4100704,640,117
1728496193.4116554,650,122
1728496193.414524,596,127
1728496193.4161134,479,132
1728496193.418026,479,137
1728496193.4205654,475,142
1728496193.4220579,471,147
1728496193.4239185,470,152
1728496193.4259133,470,157
1728496193.428002,479,162
1728496193.4298356,480,167
1728496193.4318807,515,172
1728496193.4340112,560,176
1728496193.4361355,642,181
1728496193.4381406,614,186
1728496193.4402983,504,191
1728496193.4423053,479,196
1728496193.444478,473,201
1728496193.4463754,473,206
1728496193.448453,455,211
1728496193.4502463,475,216
1728496193.4520643,475,221
1728496193.4541094,479,225
1728496193.455964,479,230
1728496193.457946,532,235
1728496193.460095,682,240
1728496193.4619863,634,245
1728496193.4640532,594,250
1728496193.466106,479,255
1728496193.4684196,476,259
1728496193.470141,478,264
1728496193.4722497,479,269
1728496193.4743223,458,274
1728496193.4764524,479,279
1728496193.4783068,480,283
1728496193.4799516,513,288
1728496193.4822073,590,293
1728496193.4847214,618,298
1728496193.4858851,718,303
1728496193.487964,642,307
1728496193.4895635,562,312
1728496193.49138,479,317
1728496193.4928844,478,322
1728496193.4944632,469,326
1728496193.4960725,473,331
1728496193.4977763,477,336
1728496193.4991775,479,340
1728496193.5012126,479,345
1728496193.5030086,518,350
1728496193.504891,610,354
1728496193.5065136,717,359
1728496193.50812,733,364
1728496193.5098867,666,368
1728496193.5113454,525,373
1728496193.5129328,479,378
1728496193.514549,478,382
1728496193.5165684,476,387
1728496193.5183964,468,392
1728496193.5201669,478,396
1728496193.5217845,480,401
1728496193.5235791,480,405
1728496193.5250676,548,410
1728496193.5266383,579,414
1728496193.5283616,710,419
1728496193.5301979,593,424
1728496193.5317092,507,428
1728496193.5349998,479,433
1728496193.5368543,468,437
1728496193.5386274,473,442
1728496193.540682,465,446
1728496193.543012,463,451
1728496193.5458293,479,455
1728496193.5469708,480,459
1728496193.5485473,513,464
1728496193.550105,518,468
1728496193.551932,691,473
1728496193.5537715,647,477
1728496193.555398,580,481
1728496193.5570114,479,486
1728496193.5585866,475,490
1728496193.5602608,471,495
1728496193.561828,468,499
1728496193.5634117,467,503
1728496193.5649872,476,508
1728496193.5665653,479,512
1728496193.5681908,479,516
1728496193.5699062,537,520
1728496193.5714834,574,525
1728496193.5730977,735,529
1728496193.574693,578,533
1728496193.5763562,520,537
1728496193.5779686,479,542
1728496193.5795546,478,546
1728496193.5811274,478,550
1728496193.582736,477,554
1728496193.584215,476,558
1728496193.5860527,479,562
1728496193.5880907,499,567
1728496193.5897205,579,571
1728496193.591285,581,575
1728496193.592898,757,579
1728496193.5944545,732,583
1728496193.5960298,595,587
1728496193.5986402,523,591
1728496193.600121,479,595
1728496193.6023808,478,599
1728496193.6038876,478,603
1728496193.606977,475,607
1728496193.6086402,479,611
1728496193.6102788,479,615
1728496193.611903,532,619
1728496193.6135628,570,623
1728496193.6152077,689,627
1728496193.6168416,823,631
1728496193.6184695,679,634
1728496193.620453,579,638
1728496193.622119,479,642
1728496193.6239634,478,646
1728496193.6255982,478,650
1728496193.6272097,476,654
1728496193.6288135,478,657
1728496193.6304395,480,661
1728496193.6319911,479,665
1728496193.6336193,531,669
1728496193.6354198,556,672
1728496193.6371334,685,676
1728496193.6387613,702,680
1728496193.6403804,553,683
1728496193.642045,479,687
1728496193.6436853,469,691
1728496193.6452973,468,694
1728496193.6469088,477,698
1728496193.648447,451,701
1728496193.6500182,479,705
1728496193.651582,478,708
1728496193.6535196,479,712
1728496193.655138,546,715
1728496193.6567194,662,719
1728496193.6592906,718,722
1728496193.6610138,640,726
1728496193.6625988,479,729
1728496193.6641324,479,733
1728496193.6656923,475,736
1728496193.6673117,478,739
1728496193.6700485,465,743
1728496193.6713288,478,746
1728496193.6729143,479,749
1728496193.6744766,479,753
1728496193.676073,540,756
1728496193.6776257,557,759
1728496193.679204,704,763
1728496193.6807537,653,766
1728496193.682317,608,769
1728496193.6839702,501,772
1728496193.6856606,479,775
1728496193.6875155,477,778
1728496193.6891422,470,782
1728496193.6907382,477,785
1728496193.6923506,479,788
1728496193.6939476,479,791
1728496193.695532,523,794
1728496193.6971266,584,797
1728496193.6987364,736,800
1728496193.7003534,711,803
1728496193.702017,666,806
1728496193.7037075,546,809
1728496193.7053213,478,812
1728496193.7068737,479,815
1728496193.708442,478,818
1728496193.710035,472,820
1728496193.7116244,479,823
1728496193.7132142,479,826
1728496193.7148228,502,829
1728496193.716514,572,832
1728496193.7182183,604,835
1728496193.720846,746,837
1728496193.7225704,669,840
1728496193.7246037,578,843
1728496193.7266586,479,845
1728496193.72871,478,848
1728496193.7310364,478,851
1728496193.7336557,474,853
1728496193.7354267,473,856
1728496193.7373598,478,858
1728496193.7389557,480,861
1728496193.7405324,480,864
1728496193.7421105,543,866
1728496193.7436793,664,869
1728496193.7452805,636,871
1728496193.7468593,587,873
1728496193.7485704,517,876
1728496193.7511392,478,878
1728496193.7522032,467,881
1728496193.7539191,472,883
1728496193.7553747,466,885
1728496193.7570825,475,888
1728496193.7587252,479,890
1728496193.7603571,479,892
1728496193.761993,506,894
1728496193.7636108,586,897
1728496193.765328,686,899
1728496193.7669978,612,901
1728496193.7687647,518,903
1728496193.7704608,479,905
1728496193.7720675,473,907
1728496193.773681,474,910
1728496193.7752876,467,912
1728496193.7768974,450,914
1728496193.7785006,479,916
1728496193.780129,479,918
1728496193.781831,502,920
1728496193.7834563,543,922
1728496193.7852814,697,924
1728496193.7878084,726,925
1728496193.7889152,651,927
1728496193.7905285,523,929
1728496193.7921424,479,931
1728496193.7937462,476,933
1728496193.7954724,477,935
1728496193.7970908,477,936
1728496193.7987013,475,938
1728496193.8005052,479,940
1728496193.8023343,540,942
1728496193.8060148,592,943
1728496193.807777,647,945
1728496193.8094068,815,946
1728496193.811299,624,948
1728496193.812923,605,950
1728496193.8145392,479,951
1728496193.816139,473,953
1728496193.8178287,479,954
1728496193.8197918,474,956
1728496193.8214586,474,957
1728496193.8231785,479,959
1728496193.8248336,528,960
1728496193.826494,567,961
1728496193.8280594,606,963
1728496193.8296716,785,964
1728496193.8311746,683,965
1728496193.8327558,614,967
1728496193.8343325,512,968
1728496193.8361073,479,969
1728496193.8377075,477,970
1728496193.8392878,478,972
1728496193.840993,455,973
1728496193.842603,476,974
1728496193.8441904,479,975
1728496193.8457766,480,976
1728496193.847351,543,977
1728496193.848894,635,978
1728496193.8504274,709,979
1728496193.8521535,649,980
1728496193.8537958,504,981
1728496193.8553402,479,982
1728496193.8569815,476,983
1728496193.8585577,474,984
1728496193.860135,470,985
1728496193.8617787,466,986
1728496193.8633742,480,987
1728496193.8649418,479,987
1728496193.8664882,540,988
1728496193.8680975,575,989
1728496193.8709562,732,990
1728496193.8724425,672,990
1728496193.8742363,597,991
1728496193.876204,479,992
1728496193.8776743,477,992
1728496193.8795102,464,993
1728496193.8813133,477,994
1728496193.883563,459,994
1728496193.885858,476,995
1728496193.8879683,479,995
1728496193.8896031,479,996
1728496193.8912559,537,996
1728496193.8928885,777,997
1728496193.8945086,745,997
